store_no,name,division,address_line1,address_line2,suburb,state,postcode,latitude,longitude,phone,is_open,distance,gmt_zone,trading_hours
1550,Sydney Metcentre (Metro),SUPERMARKETS,60 Margaret Street,,Sydney,NSW,2000,-33.864935,151.206521,(02) 8565 9236,False,0.32,11:0,Today: Mon: 0600-2000 | Tomorrow: Tue: 0600-2000 | Wednesday: Wed: 0600-2000 | Thursday: Thu: 0600-2000 | Friday: Fri: 0600-2000 | Saturday: Sat: Closed | Sunday: Sun: Closed | Monday: Mon: 0600-2000
33828,Ampol Foodary Roxburgh Park,AMPOL,124-130-Somerton Road,,Roxburgh Park,VIC,3064,-37.6413683,144.93923,,False,704.36,11:0,Today: Mon: 0500-1900 | Tomorrow: Tue: 0500-1900 | Wednesday: Wed: 0500-1900 | Thursday: Thu: 0500-1900 | Friday: Fri: 0500-1900 | Saturday: Sat: 0500-1900 | Sunday: Sun: 0500-1900 | Monday: Mon: 0500-1900
93549,Burwood East,EG,50 Middleborough Road,,Burwood East,VIC,3151,-37.8531,145.1326,03 9068 8559,False,704.42,11:0,Today: Mon: 0600-0000 | Tomorrow: Tue: 0600-0000 | Wednesday: Wed: 0600-0000 | Thursday: Thu: 0600-0000 | Friday: Fri: 0600-0000 | Saturday: Sat: 0600-2300 | Sunday: Sun: 0600-2300 | Monday: Mon: 0600-0000
93535,Wheelers Hill,EG,Jells Road,,Wheelers Hill,VIC,3150,-37.9112,145.1886,03 9020 9432,False,704.46,11:0,Today: Mon: 0500-0000 | Tomorrow: Tue: 0500-0000 | Wednesday: Wed: 0500-0000 | Thursday: Thu: 0500-0000 | Friday: Fri: 0500-0000 | Saturday: Sat: 0500-0000 | Sunday: Sun: 0700-2300 | Monday: Mon: 0500-0000
3809,Greenvale Lakes,SUPERMARKETS,200-230 James Mirams Dr,,Roxburg Park,VIC,3064,-37.6161024,144.9151139,(03) 8339 9918,False,704.52,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
2797,Toowoomba Grand Central,SUPERMARKETS,"Grand Central Shopping Centre, Cnr Margaret Street & Dent Street",,Toowoomba,QLD,4350,-27.561073,151.951455,(07) 4613 2827,False,704.53,10:0,Today: Mon: 0800-2100 | Tomorrow: Tue: 0800-2100 | Wednesday: Wed: 0800-2100 | Thursday: Thu: 0800-2100 | Friday: Fri: 0800-2100 | Saturday: Sat: 0800-1800 | Sunday: Sun: 0900-1800 | Monday: Mon: 0800-2100
93979,Greenvale Lakes,EG,3/ 200-230 James Mirams Drive,,Greenvale Lakes,VIC,3064,-37.61516,144.91389,03 7068 9217,True,704.55,11:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
3058,Koo Wee Rup,SUPERMARKETS,25 -65 Station Street North,,Koo Wee Rup,VIC,3981,-38.19874876,145.4874475,(03) 5945 8000,False,704.7,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
3393,Kennington Village,SUPERMARKETS,150-180 Condon Street,,Kennington,VIC,3550,-36.7753219,144.3062134,(03) 5446 5622,False,704.76,11:0,Today: Mon: 0700-2300 | Tomorrow: Tue: 0700-2300 | Wednesday: Wed: 0700-2300 | Thursday: Thu: 0700-2300 | Friday: Fri: 0700-2300 | Saturday: Sat: 0700-2300 | Sunday: Sun: 0700-2300 | Monday: Mon: 0700-2300
93412,Kennington,EG,125 Condon Street,,Kennington,VIC,3550,-36.7726,144.3044,03 9068 8512,False,704.77,11:0,Today: Mon: 0600-0000 | Tomorrow: Tue: 0600-0000 | Wednesday: Wed: 0600-0000 | Thursday: Thu: 0600-0000 | Friday: Fri: 0600-0000 | Saturday: Sat: 0600-0000 | Sunday: Sun: 0600-0000 | Monday: Mon: 0600-0000
33714,Ampol Foodary Campbellfield,AMPOL,1802-1808-Hume Hwy Cnr Barrys Rd,,Campbellfield,VIC,3061,-37.668672,144.955361,,True,704.93,11:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
93584,Roxburgh Park,EG,260 Somerton Road,,Roxburgh Park,VIC,3064,-37.6401,144.9301,03 9020 9425,True,704.94,11:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
2665,Yamanto,SUPERMARKETS,512-514 Warwick Rd,,Yamanto,QLD,4305,-27.6618858,152.7403078,(07) 3819 7129,False,705.05,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
92253,Yamanto,EG,Warwick Road,,Yamanto,QLD,4305,-27.6614,152.7392,07 4179 0757,False,705.08,10:0,Today: Mon: 0430-2100 | Tomorrow: Tue: 0430-2100 | Wednesday: Wed: 0430-2100 | Thursday: Thu: 0430-2100 | Friday: Fri: 0430-2100 | Saturday: Sat: 0600-2000 | Sunday: Sun: 0600-2000 | Monday: Mon: 0430-2100
37354,Ampol Foodary Bendigo,AMPOL,224-226-Mccrae St,,Bendigo,VIC,3550,-36.7526506,144.2885819,,False,705.11,11:0,Today: Mon: 0600-2000 | Tomorrow: Tue: 0600-2000 | Wednesday: Wed: 0600-2000 | Thursday: Thu: 0600-2000 | Friday: Fri: 0600-2000 | Saturday: Sat: 0600-2000 | Sunday: Sun: 0600-2000 | Monday: Mon: 0600-2000
3127,Balwyn,SUPERMARKETS,Cnr Whitehorse Road And Mangan Street,,Balwyn,VIC,3103,-37.81266,145.08315,(03) 8347 5864,False,705.19,11:0,Today: Mon: 0700-2300 | Tomorrow: Tue: 0700-2300 | Wednesday: Wed: 0700-2300 | Thursday: Thu: 0700-2300 | Friday: Fri: 0700-2300 | Saturday: Sat: 0700-2300 | Sunday: Sun: 0700-2300 | Monday: Mon: 0700-2300
2866,Bannockburn,SUPERMARKETS,9 Bannockburn Road,,Bannockburn,QLD,4207,-27.753934,153.188144,(07) 3826 2555,False,705.24,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
93844,Koo Wee Rup,EG,3935 South Gippsland Hwy,,Koo Wee Rup,VIC,3981,-38.2147,145.497,03 9020 9460,False,705.25,11:0,Today: Mon: 0500-0000 | Tomorrow: Tue: 0500-0000 | Wednesday: Wed: 0500-0000 | Thursday: Thu: 0500-0000 | Friday: Fri: 0500-0000 | Saturday: Sat: 0500-0000 | Sunday: Sun: 0500-0000 | Monday: Mon: 0500-0000
10101,Ampol Foodary Toowoomba North,AMPOL,282-Ruthven Street,,Toowoomba,QLD,4350,-27.5545667,151.954793,,False,705.28,10:0,Today: Mon: 0500-1900 | Tomorrow: Tue: 0500-1900 | Wednesday: Wed: 0500-1900 | Thursday: Thu: 0500-1900 | Friday: Fri: 0500-1900 | Saturday: Sat: 0500-1900 | Sunday: Sun: 0500-1900 | Monday: Mon: 0500-1900
3197,Ivanhoe,SUPERMARKETS,72-84 Upper Heidelberg Road,,Ivanhoe,VIC,3079,-37.77001444,145.0413371,(03) 8347 6590,False,705.33,11:0,Today: Mon: 0700-2300 | Tomorrow: Tue: 0700-2300 | Wednesday: Wed: 0700-2300 | Thursday: Thu: 0700-2300 | Friday: Fri: 0700-2300 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2300
93040,Balwyn,EG,192 Whitehorse Road,,Balwyn,VIC,3103,-37.8125,145.0763,03 9020 9455,False,705.66,11:0,Today: Mon: 0500-2300 | Tomorrow: Tue: 0500-2300 | Wednesday: Wed: 0500-2300 | Thursday: Thu: 0500-2300 | Friday: Fri: 0500-2300 | Saturday: Sat: 0600-2300 | Sunday: Sun: 0600-2300 | Monday: Mon: 0500-2300
11224,Ampol Foodary Yamanto,AMPOL,Cnr Warwick & Leonard Sts,,Yamanto,QLD,4305,-27.656315,152.747811,,False,705.8,10:0,Today: Mon: 0430-2200 | Tomorrow: Tue: 0430-2200 | Wednesday: Wed: 0430-2200 | Thursday: Thu: 0430-2200 | Friday: Fri: 0430-2200 | Saturday: Sat: 0430-2200 | Sunday: Sun: 0430-2200 | Monday: Mon: 0430-2200
3121,Preston,SUPERMARKETS,334 Murray Road,,Preston,VIC,3072,-37.7372324,145.0033783,(03) 8347 5861,False,705.9,11:0,Today: Mon: 0700-2300 | Tomorrow: Tue: 0700-2300 | Wednesday: Wed: 0700-2300 | Thursday: Thu: 0700-2300 | Friday: Fri: 0700-2300 | Saturday: Sat: 0700-2300 | Sunday: Sun: 0700-2300 | Monday: Mon: 0700-2300
93026,Preston,EG,340 Murray Street,,Preston,VIC,3072,-37.73754,145.00177,03 9020 9459,False,706.03,11:0,Today: Mon: 0600-2300 | Tomorrow: Tue: 0600-2300 | Wednesday: Wed: 0600-2300 | Thursday: Thu: 0600-2300 | Friday: Fri: 0600-2300 | Saturday: Sat: 0600-2300 | Sunday: Sun: 0700-2300 | Monday: Mon: 0600-2300
3130,Waverley Gardens (Mulgrave),SUPERMARKETS,271 Police Road,,Mulgrave,VIC,3170,-37.9356392,145.1886525,(03) 8551 8762,False,706.12,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
93520,Bendigo Marketplace,EG,116-120 Mitchell Street,,Bendigo Marketplace,VIC,3550,-36.764,144.282,03 9068 8504,False,706.17,11:0,Today: Mon: 0630-2200 | Tomorrow: Tue: 0630-2200 | Wednesday: Wed: 0630-2200 | Thursday: Thu: 0630-2200 | Friday: Fri: 0630-2200 | Saturday: Sat: 0630-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0630-2200
30032,Ampol Foodary Dandenong Stud Road,AMPOL,Cnr Stud And Heatherton Rd,,Dandenong,VIC,3175,-37.971642,145.223748,,False,706.19,11:0,Today: Mon: 0500-2000 | Tomorrow: Tue: 0500-2000 | Wednesday: Wed: 0500-2000 | Thursday: Thu: 0500-2000 | Friday: Fri: 0500-2000 | Saturday: Sat: 0500-2000 | Sunday: Sun: 0600-2000 | Monday: Mon: 0500-2000
2663,Wilsonton (Toowoomba),SUPERMARKETS,407 Bridge Street,,Toowoomba,QLD,4350,-27.5436153,151.9254913,(07) 4613 2816,False,706.22,10:0,Today: Mon: 0800-2100 | Tomorrow: Tue: 0800-2100 | Wednesday: Wed: 0800-2100 | Thursday: Thu: 0800-2100 | Friday: Fri: 0800-2100 | Saturday: Sat: 0800-1800 | Sunday: Sun: 0900-1800 | Monday: Mon: 0800-2100
3160,Bendigo Market Place,SUPERMARKETS,116-120 Mitchell Street,,Bendigo,VIC,3550,-36.76531,144.28141,(03) 5446 5607,False,706.28,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
11230,Ampol Foodary Ripley,AMPOL,332-Ripley Rd,,Ripley,QLD,4306,-27.657413,152.778598,,True,706.3,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
92250,Wilsonton,EG,43-45 Erin  Street (cnr Hooper St),,Wilsonton,QLD,4350,-27.5428,151.926,07 3088 8798,False,706.31,10:0,Today: Mon: 0530-2100 | Tomorrow: Tue: 0530-2100 | Wednesday: Wed: 0530-2100 | Thursday: Thu: 0530-2100 | Friday: Fri: 0530-2100 | Saturday: Sat: 0600-2000 | Sunday: Sun: 0600-2000 | Monday: Mon: 0530-2100
3122,Mount Waverley,SUPERMARKETS,64 Virginia Street,,Mount Waverley,VIC,3149,-37.878427,145.127522,(03) 8347 5846,False,706.48,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0800-2100 | Sunday: Sun: 0800-2100 | Monday: Mon: 0700-2100
92225,Springfield,EG,1 Main Street,,Springfield,QLD,4300,-27.6788,152.9041,07 2104 3398,True,706.62,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
2742,Springfield,SUPERMARKETS,1 Main St,,Springfield,QLD,4300,-27.67784,152.9032667,(07) 3819 7132,False,706.7,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
3096,Coburg Hills,SUPERMARKETS,Elizabeth and Snapshot Drive,,Coburg North,VIC,3058,-37.729776,144.983914,(03) 8347 6670,False,706.8,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
3267,Preston South,SUPERMARKETS,50 Plenty Road,,Preston South,VIC,3072,-37.751253,145.003258,(03) 8347 6518,False,706.82,11:0,Today: Mon: 0700-2300 | Tomorrow: Tue: 0700-2300 | Wednesday: Wed: 0700-2300 | Thursday: Thu: 0700-2300 | Friday: Fri: 0700-2300 | Saturday: Sat: 0700-2300 | Sunday: Sun: 0700-2300 | Monday: Mon: 0700-2300
3807,Dandenong South,SUPERMARKETS,81-125 Princess Highway,,Dandenong South,VIC,3175,-38.0052181,145.2484256,(03) 8793 3382,False,706.83,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0800-2200 | Sunday: Sun: 0800-2200 | Monday: Mon: 0700-2200
33993,Ampol Foodary Fawkner,AMPOL,Cnr Sydney & Boxforrest Rds,,Fawkner,VIC,3060,-37.704519,144.9603701,,True,706.86,11:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
37206,Ampol Foodary Mount Waverley,AMPOL,622-626-Blackburn Road,,Mount Waverley,VIC,3149,-37.9009862,145.1434875,,True,706.89,11:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
8823,Middle Camberwell ,SUPERMARKETS,752 Riversdale Rd,,Camberwell,VIC,3124,-37.833861,145.07722,(03) 8347 6560,False,707.02,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
2867,Redbank Plains Mountview,SUPERMARKETS,171-193 School Rd,,Redbank Plains,QLD,4301,-27.66384659,152.85007413,(07) 3819 7147,False,707.08,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
93948,Clyde North,EG,45 Selenium Way,,Clyde North,VIC,93948,-38.09076,145.33368,03 5906 8770,True,707.09,11:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
33261,Ampol Foodary Kew,AMPOL,115-Willsmere Rd Cnr Earl St,,Kew,VIC,3101,-37.795294,145.035798,,True,707.39,11:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
93918,Springvale,EG,102 Police Road,,Springvale,VIC,3171,-37.9348,145.1679,03 4311 1927,True,707.5,11:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
3123,Hampton Park,SUPERMARKETS,Hampton Park Shopping Centre - 55 Hallam Road,,Hampton Park,VIC,3976,-38.0325865,145.2663791,(03) 8793 3331,False,707.52,11:0,Today: Mon: 0700-0000 | Tomorrow: Tue: 0700-0000 | Wednesday: Wed: 0700-0000 | Thursday: Thu: 0700-0000 | Friday: Fri: 0700-0000 | Saturday: Sat: 0700-2300 | Sunday: Sun: 0700-2300 | Monday: Mon: 0700-0000
3803,Casey Central,SUPERMARKETS,Cnr Little Croft Ave & Narre Warren Cranbourne Rd,,Narre Warren South,VIC,3805,-38.0660493,145.3007301,(03) 8793 3385,False,707.55,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
93563,Hampton Park,EG,70 Hallam Road,,Hampton Park,VIC,3976,-38.0349,145.2679,03 4416 3123,False,707.58,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0800-2200 | Monday: Mon: 0700-2200
92067,Park Ridge,EG,12 Park Ridge Rd (Cnr Mount Lindsay Highway),,Park Ridge,QLD,4125,-27.6981,153.04,07 3088 8784,True,707.61,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
93413,Golden Square,EG,226-232 High Street,,Golden Square,VIC,3555,-36.7671,144.266,03 9068 8556,False,707.61,11:0,Today: Mon: 0600-2300 | Tomorrow: Tue: 0600-2300 | Wednesday: Wed: 0600-2300 | Thursday: Thu: 0600-2300 | Friday: Fri: 0600-2300 | Saturday: Sat: 0600-2300 | Sunday: Sun: 0600-2300 | Monday: Mon: 0600-2300
3349,Dandenong,SUPERMARKETS,"Dandenong Plaza, Cnr Mccrae & Foster Street",,Dandenong,VIC,3175,-37.987585,145.218572,(03) 8793 3364,False,707.65,11:0,Today: Mon: 0800-2100 | Tomorrow: Tue: 0800-2100 | Wednesday: Wed: 0800-2100 | Thursday: Thu: 0800-2100 | Friday: Fri: 0800-2100 | Saturday: Sat: 0800-2100 | Sunday: Sun: 0800-2100 | Monday: Mon: 0800-2100
3148,Golden Square,SUPERMARKETS,234-246 High Street,,Bendigo,VIC,3555,-36.767024,144.265417,(03) 5446 5604,False,707.65,11:0,Today: Mon: 0700-2300 | Tomorrow: Tue: 0700-2300 | Wednesday: Wed: 0700-2300 | Thursday: Thu: 0700-2300 | Friday: Fri: 0700-2300 | Saturday: Sat: 0700-2300 | Sunday: Sun: 0700-2300 | Monday: Mon: 0700-2300
3742,Dandenong Junction,SUPERMARKETS,1-3 Gladstone Road,,Dandenong,VIC,3175,-37.974222,145.204972,(03) 8784 7615,False,707.65,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
2635,Park Ridge,SUPERMARKETS,3714-3720 Mount Lindesay Hwy,,Park Ridge,QLD,4125,-27.6966571,153.0390777,(07) 3826 2523,False,707.75,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
11189,Ampol Foodary Augustine Heights,AMPOL,118-Augusta Parkway,,Augustine Heights,QLD,4300,-27.665489,152.891073,,True,707.78,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
93003,Clayton,EG,190-198 Wellington Road,,Clayton,VIC,3168,-37.9175,145.1466,03 9020 9420,False,707.8,11:0,Today: Mon: 0430-2300 | Tomorrow: Tue: 0430-2300 | Wednesday: Wed: 0430-2300 | Thursday: Thu: 0430-2300 | Friday: Fri: 0430-2300 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0800-2100 | Monday: Mon: 0430-2300
2684,Logan Reserve,SUPERMARKETS,450-458 Chambers Flat Road,,Logan Reserve,QLD,4133,-27.708424,153.096122,(07) 3826 2560,False,707.84,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
3034,The Avenue,SUPERMARKETS,William Thwaittes Blvd,,Cranbourne North,VIC,3977,-38.08566911,145.31697386,(03) 8793 3379,False,707.85,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
2864,Brookwater,SUPERMARKETS,2 Tournament Drive,,Brookwater,QLD,4300,-27.66348466,152.8913727,(07) 3819 7138,False,708,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
3221,Camberwell,SUPERMARKETS,5-57 Station Street,,Camberwell,VIC,3124,-37.8293,145.05881,(03) 8347 6509,False,708.01,11:0,Today: Mon: 0700-2300 | Tomorrow: Tue: 0700-2300 | Wednesday: Wed: 0700-2300 | Thursday: Thu: 0700-2300 | Friday: Fri: 0700-2300 | Saturday: Sat: 0700-2300 | Sunday: Sun: 0700-2300 | Monday: Mon: 0700-2300
3205,Ashwood,SUPERMARKETS,551-557 Warrigal Road,,Ashwood,VIC,3147,-37.866443,145.093759,(03) 8347 6506,False,708.03,11:0,Today: Mon: 0600-0000 | Tomorrow: Tue: 0600-0000 | Wednesday: Wed: 0600-0000 | Thursday: Thu: 0600-0000 | Friday: Fri: 0600-0000 | Saturday: Sat: 0600-0000 | Sunday: Sun: 0600-0000 | Monday: Mon: 0600-0000
11269,Ampol Foodary Yatala,AMPOL,Lot 1-Lloyds Lane,,Yatala,QLD,4207,-27.73708,153.22824,,True,708.08,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
3388,Ramlegh Springs,SUPERMARKETS,Corner Ramlegh Blvd and Tuckers Rd,,Clyde North,VIC,3978,-38.11799,145.34639,03 59904603,False,708.18,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
93532,Camberwell,EG,550 Riversdale Road,,Camberwell,VIC,3124,-37.8318,145.0588,03 4416 3199,False,708.18,11:0,Today: Mon: 0600-0000 | Tomorrow: Tue: 0600-0000 | Wednesday: Wed: 0600-0000 | Thursday: Thu: 0600-0000 | Friday: Fri: 0600-0000 | Saturday: Sat: 0600-0000 | Sunday: Sun: 0700-2300 | Monday: Mon: 0600-0000
11307,Ampol Foodary Charlton,AMPOL,10810-Cnr Warrego Hwy & Stegers Road,,Charlton,QLD,4350,-27.519363,151.849328,,True,708.24,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
33499,Ampol Foodary Broadmeadows Widford St,AMPOL,204-Widford St Cnr Jacana Ave,,Broadmeadows,VIC,3047,-37.6890904,144.9266512,,True,708.3,11:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
33239,Ampol Foodary Hawthorn,AMPOL,73-Camberwell Rd,,Hawthorn East,VIC,3123,-37.826769,145.051831,,False,708.33,11:0,Today: Mon: 0500-2300 | Tomorrow: Tue: 0500-2300 | Wednesday: Wed: 0500-2300 | Thursday: Thu: 0500-2300 | Friday: Fri: 0500-2300 | Saturday: Sat: 0500-2300 | Sunday: Sun: 0500-2300 | Monday: Mon: 0500-2300
